chromosome	window_pos_1	window_pos_2	group	pixy_pi	piawka_pi	pi_gain_piawka_vs_pixy	pixy_sites	piawka_sites	sites_gained_piawka_vs_pixy	sites_gained_pct_vs_pixy
scaffold_1	1660000	1670000	Scandinavia	0.0037270156149872	0.0080347	0.0043076843850128	3998.0	8292.0	4294.0	107.40370185092547
scaffold_1	1660000	1670000	Siberia SC	0.0004112506774938	0.000948192	0.0005369413225062001	3965.0	8582.0	4617.0	116.4438839848676
scaffold_1	1660000	1670000	West Siberia	0.0023611981133621	0.00376943	0.0014082318866378996	4016.0	8384.0	4368.0	108.76494023904382
scaffold_1	1660000	1670000	admixed	0.003384747911452	0.00697335	0.003588602088548	3933.0	8367.0	4434.0	112.73836765827612
scaffold_1	1670000	1680000	Central Europe	0.001963766872505	0.00573748	0.0037737131274949995	4591.0	7595.0	3004.0	65.4323676758876
scaffold_1	1670000	1680000	East Siberia	0.0021964205509718	0.00402913	0.0018327094490281997	4638.0	8478.0	3840.0	82.79430789133248
scaffold_1	1670000	1680000	Karelia	0.000442714417821	0.000597632	0.00015491758217899996	4635.0	8890.0	4255.0	91.8015102481122
scaffold_1	1670000	1680000	MIX Amur Basin	0.0030085794472207	0.0068179	0.0038093205527793	4159.0	7896.0	3737.0	89.85333012743449
scaffold_1	1670000	1680000	MIX Central Siberia	0.0014110391438083	0.00441625	0.0030052108561917003	4557.0	8354.0	3797.0	83.32236120254554
scaffold_1	1670000	1680000	MIX Sibiryakov Island	0.001610571739657	0.00325141	0.0016408382603430001	4527.0	8642.0	4115.0	90.89905014358295
scaffold_1	1670000	1680000	North America	0.0005919631063373	0.0017253	0.0011333368936626998	4589.0	8344.0	3755.0	81.82610590542602
scaffold_1	1670000	1680000	Northern Ural	0.001361397682834	0.00546881	0.0041074123171660004	4532.0	8117.0	3585.0	79.10414827890556
scaffold_1	1670000	1680000	Scandinavia	0.0025708855241486	0.00552989	0.0029590044758514	4589.0	8528.0	3939.0	85.8356940509915
scaffold_1	1670000	1680000	Siberia SC	0.0001580499072976	0.000285779	0.0001277290927024	4539.0	8745.0	4206.0	92.66358228684733
scaffold_1	1670000	1680000	West Siberia	0.0016528532912776	0.00344844	0.0017955867087224	4629.0	8584.0	3955.0	85.43961978829121
scaffold_1	1670000	1680000	admixed	0.0018998851827887	0.00514734	0.0032474548172113002	4553.0	8569.0	4016.0	88.20557873929278
scaffold_1	1680000	1690000	Central Europe	0.0016408561212304	0.00559482	0.0039539638787696	4764.0	8149.0	3385.0	71.05373635600336
scaffold_1	1680000	1690000	East Siberia	0.001645568162653	0.00329181	0.001646241837347	4820.0	8821.0	4001.0	83.00829875518673
scaffold_1	1680000	1690000	Karelia	0.0003575943141417	0.000506718	0.00014912368585829998	4818.0	9063.0	4245.0	88.10709838107098
scaffold_1	1680000	1690000	MIX Amur Basin	0.0016682241573301	0.00370067	0.0020324458426699	4265.0	8059.0	3794.0	88.95662368112544
scaffold_1	1680000	1690000	MIX Central Siberia	0.0009977312652962	0.00401599	0.0030182587347037998	4724.0	8621.0	3897.0	82.49364944961897
scaffold_1	1680000	1690000	MIX Sibiryakov Island	0.0013959007049298	0.00358954	0.0021936392950702	4697.0	8748.0	4051.0	86.246540344901
scaffold_1	1680000	1690000	North America	0.0009720729044288	0.00188875	0.0009166770955712	4760.0	8641.0	3881.0	81.53361344537815
scaffold_1	1680000	1690000	Northern Ural	0.0007987840645337	0.00427503	0.0034762459354663	4698.0	8285.0	3587.0	76.35163899531716
scaffold_1	1680000	1690000	Scandinavia	0.002437802422277	0.00447306	0.002035257577723	4760.0	8846.0	4086.0	85.84033613445378
scaffold_1	1680000	1690000	Siberia SC	0.0003229458967163	0.000230667	-9.227889671630001e-05	4698.0	8883.0	4185.0	89.08045977011494
scaffold_1	1680000	1690000	West Siberia	0.0017160797315915	0.00286657	0.0011504902684085002	4804.0	8748.0	3944.0	82.09825145711906
scaffold_1	1680000	1690000	admixed	0.0016516300976948	0.00402784	0.0023762099023052004	4721.0	8807.0	4086.0	86.54945986019911
scaffold_1	1690000	1700000	Central Europe	0.0027035614440256	0.00805376	0.005350198555974401	4018.0	7043.0	3025.0	75.28621204579393
scaffold_1	1690000	1700000	East Siberia	0.003490055320211	0.00640551	0.002915454679789	4069.0	8434.0	4365.0	107.27451462275744
scaffold_1	1690000	1700000	Karelia	0.0025899932903297	0.00427761	0.0016876167096703002	4065.0	8632.0	4567.0	112.34932349323495
scaffold_1	1690000	1700000	MIX Amur Basin	0.0041347482131857	0.00800658	0.0038718317868142995	3631.0	7688.0	4057.0	111.7323051500964
scaffold_1	1690000	1700000	MIX Central Siberia	0.0023036452735	0.0060149	0.0037112547265	3990.0	8277.0	4287.0	107.44360902255639
scaffold_1	1690000	1700000	MIX Sibiryakov Island	0.0030237032309632	0.005958	0.0029342967690368	3943.0	8422.0	4479.0	113.59371037281258
scaffold_1	1690000	1700000	North America	0.0013388847041725	0.00314659	0.0018077052958274998	4012.0	8135.0	4123.0	102.7666999002991
scaffold_1	1690000	1700000	Northern Ural	0.0024461099750281	0.0084976	0.006051490024971899	3962.0	7907.0	3945.0	99.57092377587077
scaffold_1	1690000	1700000	Scandinavia	0.0038080799669246	0.00834411	0.0045360300330754	4012.0	8303.0	4291.0	106.95413758723828
scaffold_1	1690000	1700000	Siberia SC	0.0001991266213769	0.000181509	-1.761762137690001e-05	3973.0	8631.0	4658.0	117.24137931034481
scaffold_1	1690000	1700000	West Siberia	0.0036884812340253	0.00651604	0.0028275587659747	4053.0	8348.0	4295.0	105.97088576363187
scaffold_1	1690000	1700000	admixed	0.004558387477605	0.00872858	0.004170192522394999	3987.0	8433.0	4446.0	111.51241534988714
scaffold_1	1700000	1710000	Central Europe	0.0017083194403411	0.00587558	0.0041672605596589	4992.0	7809.0	2817.0	56.43028846153846
scaffold_1	1700000	1710000	East Siberia	0.0020584321261927	0.00319903	0.0011405978738072997	5026.0	8750.0	3724.0	74.09470752089136
scaffold_1	1700000	1710000	Karelia	0.0015215436030277	0.00240705	0.0008855063969723	5025.0	9068.0	4043.0	80.45771144278608
scaffold_1	1700000	1710000	MIX Amur Basin	0.0036200381577158	0.00580338	0.0021833418422842004	4519.0	8248.0	3729.0	82.51825625138305
scaffold_1	1700000	1710000	MIX Central Siberia	0.0015520846572103	0.00351366	0.0019615753427897	4956.0	8588.0	3632.0	73.28490718321227
scaffold_1	1700000	1710000	MIX Sibiryakov Island	0.0020908254578907	0.0037453	0.0016544745421093001	4928.0	8888.0	3960.0	80.35714285714286
scaffold_1	1700000	1710000	North America	0.0030294672718969	0.0050106	0.0019811327281030995	4985.0	8616.0	3631.0	72.83851554663991
scaffold_1	1700000	1710000	Northern Ural	0.001276163055381	0.00447875	0.003202586944619	4935.0	8507.0	3572.0	72.38095238095238
scaffold_1	1700000	1710000	Scandinavia	0.0027194887115094	0.0057187	0.0029992112884906002	4985.0	8786.0	3801.0	76.24874623871615
scaffold_1	1700000	1710000	Siberia SC	0.0001410206929311	0.000386091	0.00024507030706889994	4937.0	9119.0	4182.0	84.70731213287421
scaffold_1	1700000	1710000	West Siberia	0.0022591502769148	0.00335745	0.0010982997230852003	5015.0	8931.0	3916.0	78.08574277168493
scaffold_1	1700000	1710000	admixed	0.0025540649602425	0.00457688	0.0020228150397575	4953.0	8879.0	3926.0	79.26509186351706
scaffold_1	1710000	1720000	Central Europe	0.0008084067146285	0.00405502	0.0032466132853715005	4786.0	7700.0	2914.0	60.88591725867113
scaffold_1	1710000	1720000	East Siberia	0.0015269591819634	0.00376992	0.0022429608180366	4814.0	8803.0	3989.0	82.86248442044038
scaffold_1	1710000	1720000	Karelia	0.0012190187512718	0.00260254	0.0013835212487282	4638.0	8538.0	3900.0	84.08796895213455
scaffold_1	1710000	1720000	MIX Amur Basin	0.001227130745203	0.00344553	0.0022183992547969997	4095.0	7637.0	3542.0	86.4957264957265
scaffold_1	1710000	1720000	MIX Central Siberia	0.0011956490316484	0.00378323	0.0025875809683515998	4515.0	8330.0	3815.0	84.49612403100775
scaffold_1	1710000	1720000	MIX Sibiryakov Island	0.001303315568395	0.00391301	0.0026096944316049996	4366.0	8078.0	3712.0	85.02061383417315
scaffold_1	1710000	1720000	North America	0.0007652978816041	0.00137448	0.0006091821183959	4589.0	8311.0	3722.0	81.10699498801482
scaffold_1	1710000	1720000	Northern Ural	0.000989480740031	0.00492453	0.003935049259969	4421.0	7922.0	3501.0	79.19022845510065
scaffold_1	1710000	1720000	Scandinavia	0.0007410317734782	0.00163045	0.0008894182265218001	4732.0	8487.0	3755.0	79.35333896872359
scaffold_1	1710000	1720000	Siberia SC	0.0006631640930945	0.000751063	8.789890690549991e-05	4756.0	8926.0	4170.0	87.67872161480236
scaffold_1	1710000	1720000	West Siberia	0.0014486529319832	0.00253131	0.0010826570680168002	4690.0	8486.0	3796.0	80.93816631130065
scaffold_1	1710000	1720000	admixed	0.0017387929897854	0.0046424	0.0029036070102146	4757.0	8863.0	4106.0	86.31490435148203
scaffold_1	1720000	1730000	Central Europe	0.0021430537205108	0.00808276	0.0059397062794891995	4547.0	7622.0	3075.0	67.62700681768199
scaffold_1	1720000	1730000	East Siberia	0.0022227983924849	0.00436073	0.0021379316075151003	4596.0	8826.0	4230.0	92.03655352480418
scaffold_1	1720000	1730000	Karelia	0.0013102115619845	0.00375023	0.0024400184380154997	4593.0	8855.0	4262.0	92.79338123231004
scaffold_1	1720000	1730000	MIX Amur Basin	0.0049303104353335	0.00894961	0.0040192995646665	4090.0	7927.0	3837.0	93.81418092909536
scaffold_1	1720000	1730000	MIX Central Siberia	0.0009088591451388	0.00396468	0.0030558208548612	4510.0	8573.0	4063.0	90.08869179600887
scaffold_1	1720000	1730000	MIX Sibiryakov Island	0.0024418014828885	0.0058253	0.0033834985171115003	4474.0	8665.0	4191.0	93.67456414841305
scaffold_1	1720000	1730000	North America	0.0014333571661659	0.00348808	0.0020547228338341	4540.0	8333.0	3793.0	83.54625550660792
scaffold_1	1720000	1730000	Northern Ural	0.0017101647587116	0.00682333	0.0051131652412884	4478.0	8285.0	3807.0	85.01563197856186
scaffold_1	1720000	1730000	Scandinavia	0.002507583762351	0.00510838	0.002600796237649	4540.0	8508.0	3968.0	87.40088105726872
scaffold_1	1720000	1730000	Siberia SC	0.0002446229209621	0.000420666	0.0001760430790379	4480.0	8844.0	4364.0	97.41071428571428
scaffold_1	1720000	1730000	West Siberia	0.0022527061750428	0.00434546	0.0020927538249572	4580.0	8707.0	4127.0	90.10917030567686
scaffold_1	1720000	1730000	admixed	0.0023871587944367	0.00520595	0.0028187912055633	4505.0	8750.0	4245.0	94.22863485016649
scaffold_1	1730000	1740000	Central Europe	0.0029063033562999	0.00879156	0.0058852566437001	4652.0	7381.0	2729.0	58.662940670679276
scaffold_1	1730000	1740000	East Siberia	0.0019155137884361	0.00459499	0.0026794762115639	4687.0	8542.0	3855.0	82.24877320247494
scaffold_1	1730000	1740000	Karelia	0.0028826142989205	0.00543711	0.0025544957010795004	4682.0	8912.0	4230.0	90.34600598035027
scaffold_1	1730000	1740000	MIX Amur Basin	0.0022642285170042	0.00429255	0.0020283214829958	4216.0	7946.0	3730.0	88.47248576850095
scaffold_1	1730000	1740000	MIX Central Siberia	0.0018521928099378	0.00696792	0.0051157271900622	4620.0	8406.0	3786.0	81.94805194805195
scaffold_1	1730000	1740000	MIX Sibiryakov Island	0.0026870016960696	0.00634734	0.0036603383039304	4581.0	8671.0	4090.0	89.28181619733682
scaffold_1	1730000	1740000	North America	0.0018912279396651	0.00315307	0.0012618420603349	4645.0	8606.0	3961.0	85.27448869752422
scaffold_1	1730000	1740000	Northern Ural	0.0014227059781726	0.00699129	0.0055685840218274	4597.0	8288.0	3691.0	80.29149445290406
scaffold_1	1730000	1740000	Scandinavia	0.002970650987485	0.00764009	0.004669439012515	4645.0	8480.0	3835.0	82.56189451022605
scaffold_1	1730000	1740000	Siberia SC	0.0002604798396557	0.000554049	0.00029356916034430005	4607.0	8858.0	4251.0	92.27262860863902
scaffold_1	1730000	1740000	West Siberia	0.0029248327350012	0.00654482	0.0036199872649987997	4675.0	8624.0	3949.0	84.47058823529412
scaffold_1	1730000	1740000	admixed	0.0025911880639111	0.00720865	0.0046174619360889	4616.0	8668.0	4052.0	87.78162911611786
scaffold_1	1740000	1750000	Central Europe	0.0048750955255612	0.0129279	0.008052804474438801	4565.0	7445.0	2880.0	63.088718510405265
scaffold_1	1740000	1750000	East Siberia	0.0038567881806305	0.00738291	0.0035261218193695003	4600.0	8743.0	4143.0	90.06521739130436
scaffold_1	1740000	1750000	Karelia	0.0017555314322683	0.00286251	0.0011069785677317	4599.0	9017.0	4418.0	96.06436181778648
scaffold_1	1740000	1750000	MIX Amur Basin	0.0030395538360863	0.00668425	0.0036446961639137	4133.0	8069.0	3936.0	95.2334865714977
scaffold_1	1740000	1750000	MIX Central Siberia	0.0028166645139908	0.00829449	0.0054778254860092	4535.0	8563.0	4028.0	88.82028665931642
scaffold_1	1740000	1750000	MIX Sibiryakov Island	0.003448325283419	0.00715269	0.0037043647165809998	4471.0	8639.0	4168.0	93.22299261910088
scaffold_1	1740000	1750000	North America	0.0013137849262342	0.0023925	0.0010787150737658002	4555.0	8547.0	3992.0	87.63995609220636
scaffold_1	1740000	1750000	Northern Ural	0.0011110945163294	0.00721294	0.0061018454836706	4492.0	8196.0	3704.0	82.45770258236865
scaffold_1	1740000	1750000	Scandinavia	0.0041295119775618	0.00934373	0.005214218022438199	4556.0	8400.0	3844.0	84.37225636523266
scaffold_1	1740000	1750000	Siberia SC	0.0002011125463129	0.000597278	0.0003961654536871	4518.0	8892.0	4374.0	96.81274900398407
scaffold_1	1740000	1750000	West Siberia	0.0039990030564971	0.00705683	0.0030578269435029004	4599.0	8564.0	3965.0	86.21439443357252
scaffold_1	1740000	1750000	admixed	0.0044945878796455	0.00896733	0.004472742120354501	4528.0	8632.0	4104.0	90.63604240282686
scaffold_1	1750000	1760000	Central Europe	0.0032246166040902	0.00970488	0.006480263395909801	4624.0	7683.0	3059.0	66.15484429065745
scaffold_1	1750000	1760000	East Siberia	0.0025675005947831	0.00482533	0.0022578294052169002	4670.0	8858.0	4188.0	89.67880085653105
scaffold_1	1750000	1760000	Karelia	0.0011884364868308	0.00262671	0.0014382735131692	4664.0	9085.0	4421.0	94.78987993138936
scaffold_1	1750000	1760000	MIX Amur Basin	0.0032365807519508	0.00616614	0.0029295592480491997	4173.0	8150.0	3977.0	95.30313922837287
scaffold_1	1750000	1760000	MIX Central Siberia	0.001807368644524	0.00572132	0.003913951355476	4602.0	8699.0	4097.0	89.0265102129509
scaffold_1	1750000	1760000	MIX Sibiryakov Island	0.0026432814829921	0.00572924	0.0030859585170079002	4566.0	8820.0	4254.0	93.16688567674113
scaffold_1	1750000	1760000	North America	0.0010910312642299	0.00210008	0.0010090487357700998	4619.0	8557.0	3938.0	85.256549036588
scaffold_1	1750000	1760000	Northern Ural	0.0015284112379881	0.00753413	0.0060057187620119	4571.0	8396.0	3825.0	83.67971997374754
scaffold_1	1750000	1760000	Scandinavia	0.0036547712293209	0.00902658	0.005371808770679099	4619.0	8389.0	3770.0	81.61939813812513
scaffold_1	1750000	1760000	Siberia SC	0.0005669207758371	0.00095399	0.0003870692241629	4578.0	8941.0	4363.0	95.303626037571
scaffold_1	1750000	1760000	West Siberia	0.0030560275833877	0.00543245	0.0023764224166123	4656.0	8770.0	4114.0	88.35910652920961
scaffold_1	1750000	1760000	admixed	0.0032920453671515	0.00744417	0.004152124632848499	4598.0	8924.0	4326.0	94.08438451500652
scaffold_1	1760000	1770000	Central Europe	0.0045304447780626	0.0115354	0.007004955221937399	4134.0	7488.0	3354.0	81.13207547169812
scaffold_1	1760000	1770000	East Siberia	0.0021479476599823	0.00386244	0.0017144923400177	4178.0	8872.0	4694.0	112.35040689325035
scaffold_1	1760000	1770000	Karelia	0.0016987091654033	0.0039144	0.0022156908345967	4176.0	8904.0	4728.0	113.2183908045977
scaffold_1	1760000	1770000	MIX Amur Basin	0.0024512687117377	0.00366637	0.0012151012882623	3715.0	7995.0	4280.0	115.20861372812921
scaffold_1	1760000	1770000	MIX Central Siberia	0.0016691106077484	0.00508005	0.0034109393922516	4089.0	8546.0	4457.0	108.99975544142822
scaffold_1	1760000	1770000	MIX Sibiryakov Island	0.0014958707424931	0.00363717	0.0021412992575068996	4059.0	8699.0	4640.0	114.3138704114314
scaffold_1	1760000	1770000	North America	0.0010900236033272	0.00259702	0.0015069963966727999	4130.0	8550.0	4420.0	107.02179176755449
scaffold_1	1760000	1770000	Northern Ural	0.0017087840176766	0.00622573	0.004516945982323399	4060.0	8282.0	4222.0	103.99014778325125
scaffold_1	1760000	1770000	Scandinavia	0.0047325470152139	0.00985855	0.005126002984786101	4130.0	8436.0	4306.0	104.26150121065376
scaffold_1	1760000	1770000	Siberia SC	0.0	0.000180828	0.000180828	4067.0	8879.0	4812.0	118.31817064175067
scaffold_1	1760000	1770000	West Siberia	0.0015079905905786	0.00367044	0.0021624494094214	4162.0	8644.0	4482.0	107.68861124459394
scaffold_1	1760000	1770000	admixed	0.0027883602172327	0.00661579	0.0038274297827673	4084.0	8696.0	4612.0	112.9285014691479
scaffold_1	1770000	1780000	Central Europe	0.0023663947221709	0.0105239	0.008157505277829099	3454.0	6283.0	2829.0	81.90503763752172
scaffold_1	1770000	1780000	East Siberia	0.001283705252731	0.0033816	0.0020978947472689996	3478.0	8100.0	4622.0	132.89246693502014
scaffold_1	1770000	1780000	Karelia	0.000822901182138	0.00189501	0.001072108817862	3475.0	8593.0	5118.0	147.28057553956836
scaffold_1	1770000	1780000	MIX Amur Basin	0.0022688954871041	0.0047534	0.0024845045128958996	3053.0	7557.0	4504.0	147.52702260072058
scaffold_1	1770000	1780000	MIX Central Siberia	0.0007021039290385	0.00406221	0.0033601060709615	3429.0	8007.0	4578.0	133.50831146106736
scaffold_1	1770000	1780000	MIX Sibiryakov Island	0.0015367456595109	0.00375566	0.0022189143404891002	3404.0	8376.0	4972.0	146.06345475910695
scaffold_1	1770000	1780000	North America	0.0018849191627785	0.00423657	0.0023516508372215003	3447.0	7823.0	4376.0	126.95097185958805
scaffold_1	1770000	1780000	Northern Ural	0.0006684075281657	0.00466089	0.0039924824718343	3408.0	7742.0	4334.0	127.17136150234742
scaffold_1	1770000	1780000	Scandinavia	0.0020657938882858	0.00415199	0.0020861961117142	3447.0	7908.0	4461.0	129.41688424717145
scaffold_1	1770000	1780000	Siberia SC	0.0004106397599852	0.000562134	0.00015149424001480004	3413.0	8529.0	5116.0	149.8974509229417
scaffold_1	1770000	1780000	West Siberia	0.002071250376218	0.00386403	0.001792779623782	3470.0	8339.0	4869.0	140.3170028818444
scaffold_1	1770000	1780000	admixed	0.0015052608258904	0.00495411	0.0034488491741096004	3425.0	8310.0	4885.0	142.62773722627736
scaffold_1	1780000	1790000	Central Europe	0.0049344402586364	0.01264	0.0077055597413636006	2415.0	5543.0	3128.0	129.52380952380952
scaffold_1	1780000	1790000	East Siberia	0.0037137342438465	0.00673164	0.0030179057561534996	2449.0	7732.0	5283.0	215.7207023274806
scaffold_1	1780000	1790000	Karelia	0.0022256023483836	0.00531336	0.0030877576516163997	2444.0	8086.0	5642.0	230.85106382978725
scaffold_1	1780000	1790000	MIX Amur Basin	0.0063236751264881	0.0094047	0.0030810248735119	2137.0	7140.0	5003.0	234.11324286382776
scaffold_1	1780000	1790000	MIX Central Siberia	0.0034033373149861	0.00722874	0.0038254026850139	2384.0	7567.0	5183.0	217.40771812080536
scaffold_1	1780000	1790000	MIX Sibiryakov Island	0.0030921993470224	0.00522518	0.0021329806529776004	2349.0	7970.0	5621.0	239.29331630481053
scaffold_1	1780000	1790000	North America	0.0020586466205439	0.00426604	0.0022073933794560996	2408.0	7253.0	4845.0	201.20431893687706
scaffold_1	1780000	1790000	Northern Ural	0.002116891998527	0.00693594	0.004819048001473	2349.0	7116.0	4767.0	202.9374201787995
scaffold_1	1780000	1790000	Scandinavia	0.003556958450015	0.00868514	0.005128181549984999	2406.0	7313.0	4907.0	203.9484621778886
scaffold_1	1780000	1790000	Siberia SC	0.0001772225679156	0.00064815	0.0004709274320844	2370.0	8131.0	5761.0	243.0801687763713
scaffold_1	1780000	1790000	West Siberia	0.0027793395445023	0.00564782	0.0028684804554976995	2444.0	7796.0	5352.0	218.98527004909982
scaffold_1	1780000	1790000	admixed	0.0038442324933586	0.00774477	0.0039005375066413998	2374.0	7637.0	5263.0	221.6933445661331
scaffold_1	1790000	1800000	Central Europe	0.0043622726418326	0.0131497	0.0087874273581674	2784.0	6019.0	3235.0	116.19971264367817
scaffold_1	1790000	1800000	East Siberia	0.0020406379811007	0.00434558	0.0023049420188993	2825.0	7669.0	4844.0	171.4690265486726
scaffold_1	1790000	1800000	Karelia	0.0024459227980719	0.00349996	0.0010540372019281	2757.0	8288.0	5531.0	200.61661225970258
scaffold_1	1790000	1800000	MIX Amur Basin	0.0050275611904587	0.00611737	0.0010898088095412997	2504.0	7627.0	5123.0	204.5926517571885
scaffold_1	1790000	1800000	MIX Central Siberia	0.0018288245914821	0.00597263	0.0041438054085179	2739.0	7492.0	4753.0	173.53048557867834
scaffold_1	1790000	1800000	MIX Sibiryakov Island	0.0027387557549285	0.00445642	0.0017176642450714998	2700.0	8047.0	5347.0	198.03703703703704
scaffold_1	1790000	1800000	North America	0.00305253659435	0.00647873	0.0034261934056500003	2774.0	7569.0	4795.0	172.85508291276136
scaffold_1	1790000	1800000	Northern Ural	0.0014858635408377	0.00582227	0.0043364064591623	2722.0	7047.0	4325.0	158.8905216752388
scaffold_1	1790000	1800000	Scandinavia	0.0038758639784733	0.00758774	0.0037118760215267	2774.0	7826.0	5052.0	182.11968276856524
scaffold_1	1790000	1800000	Siberia SC	0.0005373635600335	0.000827024	0.00028966043996650004	2732.0	8278.0	5546.0	203.00146412884334
scaffold_1	1790000	1800000	West Siberia	0.0022886175756735	0.00386226	0.0015736424243265002	2806.0	7929.0	5123.0	182.57305773342839
scaffold_1	1790000	1800000	admixed	0.0031571036769605	0.00627824	0.0031211363230395	2736.0	7861.0	5125.0	187.3172514619883
scaffold_1	1800000	1810000	Central Europe	0.0021862319098753	0.00873437	0.0065481380901247	3431.0	6424.0	2993.0	87.2340425531915
scaffold_1	1800000	1810000	East Siberia	0.0023066188185272	0.00572866	0.0034220411814728	3470.0	7691.0	4221.0	121.64265129682997
scaffold_1	1800000	1810000	Karelia	0.0010271827241032	0.00363539	0.0026082072758967997	3463.0	8409.0	4946.0	142.82414091827894
scaffold_1	1800000	1810000	MIX Amur Basin	0.0030646466982768	0.00767859	0.0046139433017232	3099.0	7567.0	4468.0	144.17554049693447
scaffold_1	1800000	1810000	MIX Central Siberia	0.0021639015855298	0.00701902	0.0048551184144702	3404.0	7552.0	4148.0	121.85663924794359
scaffold_1	1800000	1810000	MIX Sibiryakov Island	0.0019231483200297	0.00603547	0.0041123216799703	3347.0	8172.0	4825.0	144.15894831192114
scaffold_1	1800000	1810000	North America	0.0026624926625402	0.00504271	0.0023802173374597997	3413.0	7682.0	4269.0	125.08057427483152
scaffold_1	1800000	1810000	Northern Ural	0.0014902530031117	0.00663003	0.005139776996888301	3370.0	7224.0	3854.0	114.36201780415429
scaffold_1	1800000	1810000	Scandinavia	0.0020881195405241	0.00536488	0.0032767604594758997	3424.0	7510.0	4086.0	119.33411214953271
scaffold_1	1800000	1810000	Siberia SC	0.0001219370100503	0.000677044	0.0005551069899497	3394.0	8501.0	5107.0	150.47142015321157
scaffold_1	1800000	1810000	West Siberia	0.0025722487063716	0.00547935	0.0029071012936284	3458.0	7876.0	4418.0	127.76171197223829
scaffold_1	1800000	1810000	admixed	0.002893877193183	0.00738248	0.004488602806817	3397.0	8011.0	4614.0	135.82572858404473
scaffold_1	1810000	1820000	Central Europe	0.0048681357092591	0.0105594	0.0056912642907409	3315.0	6307.0	2992.0	90.25641025641026
scaffold_1	1810000	1820000	East Siberia	0.0072349374708295	0.0114837	0.0042487625291705	3360.0	7716.0	4356.0	129.64285714285714
scaffold_1	1810000	1820000	Karelia	0.0024267873843292	0.00452994	0.0021031526156707996	3361.0	8465.0	5104.0	151.85956560547456
scaffold_1	1810000	1820000	MIX Amur Basin	0.0029361382105329	0.00568501	0.0027488717894670997	2995.0	7853.0	4858.0	162.20367278797997
scaffold_1	1810000	1820000	MIX Central Siberia	0.0024164540192306	0.00775614	0.0053396859807694	3284.0	7486.0	4202.0	127.9537149817296
scaffold_1	1810000	1820000	MIX Sibiryakov Island	0.005807589986484	0.00934214	0.003534550013516001	3238.0	8219.0	4981.0	153.8295243977764
scaffold_1	1810000	1820000	North America	0.0020369045172057	0.00373454	0.0016976354827943	3266.0	7899.0	4633.0	141.85548071034907
scaffold_1	1810000	1820000	Northern Ural	0.0022660371107352	0.00825065	0.0059846128892648	3261.0	7369.0	4108.0	125.9736277215578
scaffold_1	1810000	1820000	Scandinavia	0.0077337761086873	0.0130221	0.0052883238913127	3304.0	7848.0	4544.0	137.53026634382564
scaffold_1	1810000	1820000	Siberia SC	0.0002769726608399	0.000740093	0.00046312033916010004	3264.0	8630.0	5366.0	164.39950980392157
scaffold_1	1810000	1820000	West Siberia	0.0069996228329268	0.0102279	0.0032282771670731998	3356.0	8133.0	4777.0	142.34207389749702
scaffold_1	1810000	1820000	admixed	0.0055272118909235	0.0112864	0.005759188109076501	3279.0	8171.0	4892.0	149.19182677645622
scaffold_1	1820000	1830000	Central Europe	0.0046687203706327	0.00871105	0.0040423296293672995	4330.0	7484.0	3154.0	72.84064665127022
scaffold_1	1820000	1830000	East Siberia	0.0025938822782996	0.00514731	0.0025534277217004004	4361.0	8218.0	3857.0	88.4430176565008
scaffold_1	1820000	1830000	Karelia	0.0009753560049418	0.00458689	0.0036115339950581996	2923.0	6684.0	3761.0	128.66917550461855
scaffold_1	1820000	1830000	MIX Amur Basin	0.002808551424832	0.00549203	0.002683478575168	3884.0	8180.0	4296.0	110.6076210092688
scaffold_1	1820000	1830000	MIX Central Siberia	0.001585411230147	0.00520937	0.0036239587698529995	4254.0	8207.0	3953.0	92.92430653502586
scaffold_1	1820000	1830000	MIX Sibiryakov Island	0.0012616283350924	0.00467016	0.0034085316649075997	4152.0	8678.0	4526.0	109.00770712909443
scaffold_1	1820000	1830000	North America	0.0031360698805047	0.0057904	0.0026543301194953003	4328.0	8010.0	3682.0	85.07393715341959
scaffold_1	1820000	1830000	Northern Ural	0.0013722693512553	0.00645795	0.0050856806487447	4261.0	7875.0	3614.0	84.81577094578738
scaffold_1	1820000	1830000	Scandinavia	0.003011472943703	0.00539681	0.002385337056297	4325.0	8354.0	4029.0	93.15606936416185
scaffold_1	1820000	1830000	Siberia SC	0.0002132191569874	0.000880927	0.0006677078430126	4294.0	8866.0	4572.0	106.4741499767117
scaffold_1	1820000	1830000	West Siberia	0.0032831899481806	0.00474083	0.0014576400518193995	4352.0	8547.0	4195.0	96.39246323529412
scaffold_1	1820000	1830000	admixed	0.0032569401685509	0.00568767	0.0024307298314490996	4295.0	8593.0	4298.0	100.06984866123399
scaffold_1	1830000	1840000	Central Europe	0.0071090726649878	0.0136509	0.0065418273350122	4722.0	6867.0	2145.0	45.42566709021601
scaffold_1	1830000	1840000	East Siberia	0.005392660868535	0.0132038	0.007811139131465	4823.0	7596.0	2773.0	57.49533485382542
scaffold_1	1830000	1840000	Karelia	0.0030346379267242	0.00620307	0.0031684320732757996	3597.0	6712.0	3115.0	86.59994439810954
scaffold_1	1830000	1840000	MIX Amur Basin	0.0056501546918116	0.00913138	0.0034812253081883994	3938.0	6646.0	2708.0	68.76587100050787
scaffold_1	1830000	1840000	MIX Central Siberia	0.0042389003280367	0.013169	0.008930099671963301	4130.0	7031.0	2901.0	70.24213075060533
