chromosome	window_pos_1	window_pos_2	group	bial_pi	mult_pi	bial_sites	mult_sites	sites_gained_mult_vs_bial	pixy_pi	pixy_sites	expected_mult_pi	abs_diff_bial	abs_diff_expected
scaffold_1	1120000	1130000	Scandinavia	0.0190568	0.020676	7342.0	7392.0	50.0	0.0108958853214868	3254.0	0.019066027597971907	0.0016192000000000012	0.0016099724020280926
scaffold_1	1120000	1130000	Siberia SC	0.00280002	0.00280002	8715.0	8715.0	0.0	0.00172675391213	3290.0	0.0028000492699605376	0.0	2.9269960537779693e-08
scaffold_1	1120000	1130000	West Siberia	0.0137569	0.0146317	7719.0	7743.0	24.0	0.0094202718937163	3170.0	0.013760371366577323	0.0008747999999999985	0.0008713286334226765
scaffold_1	1120000	1130000	admixed	0.018925	0.0200505	8253.0	8269.0	16.0	0.0101243802731147	3241.0	0.018934037460270833	0.001125499999999998	0.0011164625397291662
scaffold_1	1130000	1140000	Central Europe	0.0185665	0.0215266	6327.0	6390.0	63.0	0.0079402567176971	3509.0	0.018575033532805273	0.0029601000000000002	0.0029515664671947266
scaffold_1	1130000	1140000	East Siberia	0.0162494	0.0173876	6923.0	6947.0	24.0	0.0082863380590561	3130.0	0.016255120720440067	0.001138199999999999	0.001132479279559933
scaffold_1	1130000	1140000	Karelia	0.0118648	0.0120113	6808.0	6809.0	1.0	0.0070597103904718	2802.0	0.011867026998898819	0.0001465000000000008	0.00014427300110118196
scaffold_1	1130000	1140000	MIX Amur Basin	0.0141164	0.0143321	6680.0	6682.0	2.0	0.0064814708218689	2629.0	0.014120150685111224	0.00021570000000000096	0.00021194931488877598
scaffold_1	1130000	1140000	MIX Central Siberia	0.0204982	0.0214475	7441.0	7458.0	17.0	0.0075254983803882	3343.0	0.020509683807799006	0.0009493000000000001	0.0009378161922009957
scaffold_1	1130000	1140000	MIX Sibiryakov Island	0.0139727	0.0141872	6709.0	6711.0	2.0	0.0073573087099735	2725.0	0.013976337305175777	0.00021450000000000115	0.00021086269482422336
scaffold_1	1130000	1140000	North America	0.0138171	0.0145725	6865.0	6893.0	28.0	0.0079751781180411	3501.0	0.0138206171382437	0.0007553999999999998	0.0007518828617563006
scaffold_1	1130000	1140000	Northern Ural	0.0198262	0.0213978	6855.0	6880.0	25.0	0.0079267085340404	3113.0	0.019836590996182027	0.0015716000000000029	0.0015612090038179746
scaffold_1	1130000	1140000	Scandinavia	0.0182618	0.0189776	6990.0	7005.0	15.0	0.0082517511515393	3215.0	0.018269920251550047	0.0007157999999999991	0.000707679748449954
scaffold_1	1130000	1140000	Siberia SC	0.00170456	0.00170456	8651.0	8651.0	0.0	0.0005362612279694	3486.0	0.0017045666035217894	0.0	6.60352178949615e-09
scaffold_1	1130000	1140000	West Siberia	0.0168464	0.0179104	6618.0	6635.0	17.0	0.0077899759158128	2659.0	0.01685277470455611	0.001063999999999999	0.0010576252954438911
scaffold_1	1130000	1140000	admixed	0.0189276	0.0195393	7604.0	7616.0	12.0	0.008287815405931	3406.0	0.018936641185601087	0.0006116999999999997	0.0006026588143989119
scaffold_1	1140000	1150000	Central Europe	0.0154766	0.0187715	6103.0	6203.0	100.0	0.005893463428109	3026.0	0.015481542713198303	0.0032949	0.0032899572868016966
scaffold_1	1140000	1150000	East Siberia	0.0138106	0.0145498	7571.0	7590.0	19.0	0.0066327208124337	3053.0	0.01381411217685986	0.0007392000000000006	0.0007356878231401399
scaffold_1	1140000	1150000	Karelia	0.0105917	0.0111543	7463.0	7470.0	7.0	0.0053683798362312	2809.0	0.010593284293901507	0.0005625999999999999	0.0005610157060984937
scaffold_1	1140000	1150000	MIX Amur Basin	0.0174927	0.0182412	7203.0	7213.0	10.0	0.0082853474132297	2654.0	0.017499836894563116	0.0007484999999999992	0.0007413631054368833
scaffold_1	1140000	1150000	MIX Central Siberia	0.0128255	0.0135583	7395.0	7413.0	18.0	0.0026941393873333	3000.0	0.012828312947661576	0.0007328000000000005	0.0007299870523384249
scaffold_1	1140000	1150000	MIX Sibiryakov Island	0.0112052	0.0113991	7983.0	7985.0	2.0	0.004614011182634	2960.0	0.011207075847696913	0.00019390000000000032	0.00019202415230308752
scaffold_1	1140000	1150000	North America	0.0125174	0.013362	7342.0	7361.0	19.0	0.0061063146789454	3018.0	0.01252001505681169	0.0008446000000000009	0.0008419849431883109
scaffold_1	1140000	1150000	Northern Ural	0.0128438	0.0137796	7203.0	7232.0	29.0	0.0026815225826777	2965.0	0.012846625005770832	0.0009357999999999988	0.0009329749942291674
scaffold_1	1140000	1150000	Scandinavia	0.01303	0.0139576	7646.0	7664.0	18.0	0.0051062641546531	3018.0	0.013032949660169333	0.0009276000000000006	0.0009246503398306679
scaffold_1	1140000	1150000	Siberia SC	0.000669634	0.000669634	8341.0	8341.0	0.0	0.0003604366975145	2980.0	0.0006696344003605027	0.0	4.0036050267134443e-10
scaffold_1	1140000	1150000	West Siberia	0.0170408	0.0175841	7624.0	7635.0	11.0	0.0076513754912281	3048.0	0.01704739794475274	0.0005433	0.0005367020552472582
scaffold_1	1140000	1150000	admixed	0.0186529	0.0190811	7658.0	7664.0	6.0	0.0074464850911763	2988.0	0.018661553221535086	0.0004282000000000001	0.00041954677846491387
scaffold_1	1150000	1160000	Central Europe	0.0180875	0.0210246	7151.0	7230.0	79.0	0.0108721960733697	5271.0	0.01809538995214323	0.0029371000000000015	0.002929210047856772
scaffold_1	1150000	1160000	East Siberia	0.0110705	0.0114632	7874.0	7882.0	8.0	0.0063045078078283	5032.0	0.01107230900782487	0.0003926999999999993	0.0003908909921751299
scaffold_1	1150000	1160000	Karelia	0.0100466	0.0101564	7901.0	7903.0	2.0	0.0065069970637882	4676.0	0.01004795206033066	0.00010980000000000018	0.00010844793966933997
scaffold_1	1150000	1160000	MIX Amur Basin	0.0108652	0.0108652	6990.0	6990.0	0.0	0.0041120654206332	4081.0	0.010866910219726486	0.0	1.7102197264855235e-06
scaffold_1	1150000	1160000	MIX Central Siberia	0.0112884	0.0117518	7916.0	7931.0	15.0	0.0052492701950816	5052.0	0.011290317943930699	0.00046339999999999923	0.00046148205606930115
scaffold_1	1150000	1160000	MIX Sibiryakov Island	0.0110737	0.0112104	6633.0	6634.0	1.0	0.0038110976601781	3697.0	0.011075510576994782	0.00013670000000000002	0.00013488942300521854
scaffold_1	1150000	1160000	North America	0.013959	0.014789	7720.0	7747.0	27.0	0.0075090174413684	5165.0	0.013962626616710772	0.0008300000000000009	0.0008263733832892285
scaffold_1	1150000	1160000	Northern Ural	0.0110743	0.0113625	7705.0	7715.0	10.0	0.0056826638893572	4954.0	0.011076110871315124	0.0002881999999999989	0.000286389128684875
scaffold_1	1150000	1160000	Scandinavia	0.0208445	0.0219993	7868.0	7884.0	16.0	0.0113578289761967	5236.0	0.020856575724127628	0.001154800000000001	0.0011427242758723713
scaffold_1	1150000	1160000	Siberia SC	0.000538301	0.000538301	8890.0	8890.0	0.0	0.0002872035302747	5278.0	0.000538301207976515	0.0	2.079765149161361e-10
scaffold_1	1150000	1160000	West Siberia	0.0110908	0.0112336	6923.0	6928.0	5.0	0.0063613248158441	4475.0	0.011092618977628978	0.00014280000000000022	0.0001409810223710218
scaffold_1	1150000	1160000	admixed	0.0156109	0.0163085	8302.0	8311.0	9.0	0.0072872151069512	5240.0	0.015615972505911471	0.0006975999999999996	0.0006925274940885288
scaffold_1	1160000	1170000	Central Europe	0.0114191	0.0122126	8454.0	8478.0	24.0	0.0071503323621968	6386.0	0.011421085337588626	0.0007935000000000008	0.0007915146624113741
scaffold_1	1160000	1170000	East Siberia	0.0123392	0.0134503	9010.0	9024.0	14.0	0.008423884000409	6358.0	0.012341704953955002	0.0011111000000000003	0.001108595046044998
scaffold_1	1160000	1170000	Karelia	0.00157487	0.00157487	5569.0	5569.0	0.0	0.0011833444271873	3292.0	0.0015748752080226814	0.0	5.208022681515989e-09
scaffold_1	1160000	1170000	MIX Amur Basin	0.0121175	0.0122667	7966.0	7967.0	1.0	0.0071922377198302	5443.0	0.012119872344862979	0.00014920000000000037	0.00014682765513702144
scaffold_1	1160000	1170000	MIX Central Siberia	0.0102873	0.0108401	8909.0	8917.0	8.0	0.005850948399983	6225.0	0.010288751586603749	0.0005528000000000009	0.0005513484133962514
scaffold_1	1160000	1170000	MIX Sibiryakov Island	0.0105142	0.0108278	8178.0	8180.0	2.0	0.0076849695425791	5491.0	0.010515749770672697	0.0003136000000000007	0.00031205022932730316
scaffold_1	1160000	1170000	North America	0.00553172	0.00589973	8829.0	8851.0	22.0	0.0041590250078598	6419.0	0.005531945693631373	0.00036800999999999934	0.000367784306368627
scaffold_1	1160000	1170000	Northern Ural	0.0128577	0.013713	8395.0	8404.0	9.0	0.0074432900462402	5868.0	0.012860534187654447	0.0008552999999999998	0.0008524658123455521
scaffold_1	1160000	1170000	Scandinavia	0.0102332	0.010373	8322.0	8327.0	5.0	0.0061077839783195	6116.0	0.010234628805532183	0.0001398000000000007	0.00013837119446781683
scaffold_1	1160000	1170000	Siberia SC	0.000855891	0.000855891	9486.0	9486.0	0.0	0.0005587316095789	6487.0	0.0008558918359765892	0.0	8.359765891682858e-10
scaffold_1	1160000	1170000	West Siberia	0.0103815	0.0112147	6587.0	6595.0	8.0	0.0074878737749011	4948.0	0.010382991829055825	0.0008331999999999992	0.0008317081709441742
scaffold_1	1160000	1170000	admixed	0.0143654	0.0152902	9207.0	9214.0	7.0	0.0091158327621658	6361.0	0.014369352682277188	0.0009247999999999999	0.0009208473177228123
scaffold_1	1170000	1180000	Central Europe	0.00907487	0.0110365	7189.0	7285.0	96.0	0.0027450744567132	4168.0	0.00907586646023819	0.001961629999999999	0.0019606335397618097
scaffold_1	1170000	1180000	East Siberia	0.0042675	0.00447767	8732.0	8742.0	10.0	0.0015936127712647	4186.0	0.004267603623755062	0.00021016999999999997	0.0002100663762449372
scaffold_1	1170000	1180000	Karelia	0.00290609	0.00290609	8897.0	8897.0	0.0	0.0010078333212587	4195.0	0.0029061227239647897	0.0	3.272396478966322e-08
scaffold_1	1170000	1180000	MIX Amur Basin	0.00568991	0.00584919	7992.0	7994.0	2.0	0.0026463431332452	3794.0	0.0056901556150234555	0.0001592799999999995	0.0001590343849765443
scaffold_1	1170000	1180000	MIX Central Siberia	0.00502456	0.00527687	8457.0	8469.0	12.0	0.0013182350098183	4121.0	0.005024729134750291	0.0002523100000000004	0.0002521408652497092
scaffold_1	1170000	1180000	MIX Sibiryakov Island	0.00390929	0.00397636	8654.0	8655.0	1.0	0.0010978209530617	4097.0	0.003909369658551013	6.70699999999998e-05	6.699034144898655e-05
scaffold_1	1170000	1180000	North America	0.00316877	0.00321433	8178.0	8184.0	6.0	0.0016922560085162	4162.0	0.0031688124239292598	4.5560000000000045e-05	4.551757607074028e-05
scaffold_1	1170000	1180000	Northern Ural	0.00478059	0.00504598	8266.0	8279.0	13.0	0.0008928581781422	4096.0	0.004780735674398214	0.0002653899999999999	0.0002652443256017864
scaffold_1	1170000	1180000	Scandinavia	0.00799423	0.0084049	8259.0	8269.0	10.0	0.0028978947314869	4162.0	0.007994911190611784	0.00041067000000000013	0.0004099888093882162
scaffold_1	1170000	1180000	Siberia SC	0.000390097	0.000390097	8815.0	8815.0	0.0	0.0001903269640193	4109.0	0.0003900970791510295	0.0	7.915102948063968e-11
scaffold_1	1170000	1180000	West Siberia	0.00346249	0.00351251	7886.0	7888.0	2.0	0.0012873878883463	3960.0	0.003462545348304299	5.002000000000001e-05	4.9964651695700874e-05
scaffold_1	1170000	1180000	admixed	0.00537857	0.00547181	8625.0	8629.0	4.0	0.0015094410506246	4114.0	0.0053787774623113675	9.323999999999964e-05	9.303253768863217e-05
scaffold_1	1180000	1190000	Central Europe	0.00894551	0.0102593	7782.0	7880.0	98.0	0.0032565379529528	4903.0	0.008946464451914044	0.0013137900000000004	0.0013128355480859569
scaffold_1	1180000	1190000	East Siberia	0.00383592	0.00391934	8840.0	8850.0	10.0	0.0024428920386668	4944.0	0.0038359952570794064	8.342000000000028e-05	8.334474292059392e-05
scaffold_1	1180000	1190000	Karelia	0.00201075	0.00204529	9026.0	9028.0	2.0	0.0010705282631364	4930.0	0.002010760839592823	3.4540000000000005e-05	3.452916040717685e-05
scaffold_1	1180000	1190000	MIX Amur Basin	0.0049785	0.0049785	8077.0	8077.0	0.0	0.0029004851813093	4361.0	0.004978664525898416	0.0	1.6452589841550735e-07
scaffold_1	1180000	1190000	MIX Central Siberia	0.00502412	0.00509555	8545.0	8552.0	7.0	0.0022334090223702	4854.0	0.005024289090320865	7.142999999999993e-05	7.126090967913504e-05
scaffold_1	1180000	1190000	MIX Sibiryakov Island	0.00334444	0.00334444	8511.0	8511.0	0.0	0.0021615325895632	4651.0	0.00334448987799228	0.0	4.987799227980372e-08
scaffold_1	1180000	1190000	North America	0.00281128	0.00305731	8722.0	8747.0	25.0	0.0018767489962594	4903.0	0.002811309624501117	0.00024602999999999995	0.000246000375498883
scaffold_1	1180000	1190000	Northern Ural	0.00678912	0.00699846	8363.0	8378.0	15.0	0.0017119028656676	4818.0	0.006789537233519933	0.0002093399999999997	0.00020892276648006632
scaffold_1	1180000	1190000	Scandinavia	0.00463917	0.00489807	8644.0	8653.0	9.0	0.0031945036064402	4902.0	0.00463930312499318	0.0002589000000000003	0.00025876687500682016
scaffold_1	1180000	1190000	Siberia SC	0.00036018	0.00036018	8940.0	8940.0	0.0	0.0002656605966087	4854.0	0.00036018006230135866	0.0	6.230135867922246e-11
scaffold_1	1180000	1190000	West Siberia	0.00232338	0.00233476	8834.0	8835.0	1.0	0.0017147480682296	4934.0	0.0023233967224334513	1.138000000000007e-05	1.136327756654865e-05
scaffold_1	1180000	1190000	admixed	0.00517192	0.00520219	8740.0	8742.0	2.0	0.0028475926676526	4854.0	0.005172104456571529	3.0269999999999776e-05	3.0085543428470633e-05
scaffold_1	1190000	1200000	Central Europe	0.0191338	0.0213968	6704.0	6790.0	86.0	0.0100475610085865	3520.0	0.01914313990431257	0.002263000000000001	0.0022536600956874313
scaffold_1	1190000	1200000	East Siberia	0.00458346	0.0048757	8172.0	8188.0	16.0	0.0018983772353824	3554.0	0.0045835883864154174	0.00029224000000000003	0.00029211161358458273
scaffold_1	1190000	1200000	Karelia	0.00097976	0.00097976	8693.0	8693.0	0.0	0.0005255977786898	3551.0	0.0009797612540009086	0.0	1.2540009085380138e-09
scaffold_1	1190000	1200000	MIX Amur Basin	0.0167108	0.0170956	7511.0	7517.0	6.0	0.0097555892148891	3067.0	0.0167170220065079	0.00038479999999999764	0.0003785779934920991
scaffold_1	1190000	1200000	MIX Central Siberia	0.0140898	0.0147491	7909.0	7926.0	17.0	0.0041722678692362	3474.0	0.01409352952241844	0.0006592999999999998	0.0006555704775815588
scaffold_1	1190000	1200000	MIX Sibiryakov Island	0.0141347	0.0142885	8167.0	8169.0	2.0	0.0072497983068932	3426.0	0.014138465290794384	0.0001538000000000008	0.0001500347092056164
scaffold_1	1190000	1200000	North America	0.00418359	0.00453844	7811.0	7841.0	30.0	0.0026483356705671	3512.0	0.004183687630628548	0.0003548500000000003	0.00035475236937145254
scaffold_1	1190000	1200000	Northern Ural	0.0101768	0.0109754	7488.0	7516.0	28.0	0.0020134333292957	3438.0	0.010178205311031542	0.0007986	0.000797194688968458
scaffold_1	1190000	1200000	Scandinavia	0.0112869	0.0118393	7592.0	7605.0	13.0	0.0067602803769681	3512.0	0.011288817179464441	0.0005523999999999998	0.0005504828205355593
scaffold_1	1190000	1200000	Siberia SC	0.000744196	0.000744196	8583.0	8583.0	0.0	7.666968781746042e-05	3445.0	0.0007441965495417986	0.0	5.495417985685452e-10
scaffold_1	1190000	1200000	West Siberia	0.013906	0.0142234	8190.0	8199.0	9.0	0.0070875581554889	3545.0	0.013909585464375221	0.00031740000000000067	0.0003138145356247797
scaffold_1	1190000	1200000	admixed	0.0176855	0.0181474	8082.0	8089.0	7.0	0.0075976587863534	3470.0	0.017692875488061637	0.0004619000000000012	0.0004545245119383645
scaffold_1	1200000	1210000	Central Europe	0.012462	0.0144385	7503.0	7586.0	83.0	0.0059786927952444	5441.0	0.012464580488793505	0.001976499999999999	0.001973919511206495
scaffold_1	1200000	1210000	East Siberia	0.00825091	0.00858606	7801.0	7809.0	8.0	0.005752731043966	4732.0	0.008251658935274828	0.00033514999999999934	0.0003344010647251712
scaffold_1	1200000	1210000	Karelia	0.00555917	0.00561542	7948.0	7949.0	1.0	0.0040273255112765	4711.0	0.005559399070203502	5.6249999999999876e-05	5.602092979649798e-05
scaffold_1	1200000	1210000	MIX Amur Basin	0.00916798	0.009534	7455.0	7459.0	4.0	0.0049892879540536	4593.0	0.009169007447662011	0.0003660200000000016	0.00036499255233798933
scaffold_1	1200000	1210000	MIX Central Siberia	0.010075	0.0109138	7318.0	7333.0	15.0	0.0054168576352093	4419.0	0.010076363558895834	0.0008387999999999989	0.0008374364411041658
scaffold_1	1200000	1210000	MIX Sibiryakov Island	0.00768207	0.00785747	6543.0	6545.0	2.0	0.005288673424416	3444.0	0.007682674468281916	0.00017540000000000004	0.00017479553171808378
scaffold_1	1200000	1210000	North America	0.00860639	0.00914559	7384.0	7403.0	19.0	0.0064891096675115	4690.0	0.008607239966489239	0.0005392000000000001	0.0005383500335107618
scaffold_1	1200000	1210000	Northern Ural	0.0087223	0.00951965	7051.0	7069.0	18.0	0.0034253312074507	4400.0	0.00872318477286848	0.0007973499999999988	0.0007964652271315199
scaffold_1	1200000	1210000	Scandinavia	0.00834687	0.00878015	7986.0	8003.0	17.0	0.006016890589766	5129.0	0.008347645371234808	0.00043328000000000116	0.0004325046287651929
scaffold_1	1200000	1210000	Siberia SC	0.00168526	0.00168526	9044.0	9044.0	0.0	0.0007606863001292	5506.0	0.0016852663817454165	0.0	6.381745416405432e-09
scaffold_1	1200000	1210000	West Siberia	0.00820135	0.00843493	7619.0	7625.0	6.0	0.0054888128984754	4653.0	0.008202085520489115	0.0002335800000000006	0.00023284447951088527
scaffold_1	1200000	1210000	admixed	0.0104449	0.0112013	8594.0	8604.0	10.0	0.006315840985577	5460.0	0.010446419328189375	0.0007564000000000008	0.0007548806718106257
scaffold_1	1210000	1220000	Central Europe	0.0141783	0.0167477	7229.0	7373.0	144.0	0.0046903920681297	4492.0	0.014182100241714261	0.002569400000000001	0.0025655997582857398
scaffold_1	1210000	1220000	East Siberia	0.00839888	0.00922476	8512.0	8537.0	25.0	0.0045218673095046	4512.0	0.008399669955933345	0.0008258800000000011	0.0008250900440666554
scaffold_1	1210000	1220000	Karelia	0.00833227	0.00861446	8882.0	8887.0	5.0	0.0046252959205283	4498.0	0.008333041309605589	0.0002821900000000016	0.00028141869039441207
scaffold_1	1210000	1220000	MIX Amur Basin	0.00567643	0.00593216	7996.0	8002.0	6.0	0.0026415260570547	4017.0	0.005676673873491764	0.00025573	0.0002554861265082354
scaffold_1	1210000	1220000	MIX Central Siberia	0.00851669	0.00898734	8433.0	8453.0	20.0	0.0031994807555717	4435.0	0.008517513666220439	0.00047064999999999954	0.00046982633377956086
scaffold_1	1210000	1220000	MIX Sibiryakov Island	0.0100614	0.0101506	8624.0	8626.0	2.0	0.0050026210916141	4406.0	0.010062758044440368	8.919999999999935e-05	8.784195555963138e-05
scaffold_1	1210000	1220000	North America	0.00701371	0.00778855	8276.0	8319.0	43.0	0.0047630859061146	4474.0	0.007014170025759764	0.0007748399999999997	0.0007743799742402357
scaffold_1	1210000	1220000	Northern Ural	0.00987607	0.0107213	8191.0	8224.0	33.0	0.0029798212830134	4425.0	0.009877354373141268	0.0008452299999999989	0.000843945626858732
scaffold_1	1210000	1220000	Scandinavia	0.00962827	0.0104364	8418.0	8447.0	29.0	0.0056703838528787	4470.0	0.009629460100171931	0.0008081300000000007	0.0008069398998280693
scaffold_1	1210000	1220000	Siberia SC	0.000652431	0.000652431	8908.0	8908.0	0.0	0.0003160000669669	4442.0	0.0006524313702904412	0.0	3.7029044121315163e-10
scaffold_1	1210000	1220000	West Siberia	0.00861667	0.00903344	8610.0	8629.0	19.0	0.0046332529729632	4510.0	0.008617523015885021	0.00041677000000000033	0.0004159169841149793
scaffold_1	1210000	1220000	admixed	0.0104857	0.0108589	8592.0	8602.0	10.0	0.0052566394868423	4454.0	0.010487237202284682	0.0003731999999999989	0.00037166279771531745
scaffold_1	1220000	1230000	Central Europe	0.0101312	0.0118218	6242.0	6351.0	109.0	0.0026339510788859	3412.0	0.010132586504882139	0.0016906000000000004	0.0016892134951178618
